transaction_id,date,ville,type,modele,prix,duree_location_mois
TX04318,2023-03-24,Paris,vente,Peugeot 208,45958.3,
TX04319,2024-02-02,Marseille,location,Mercedes C Class,1438.19,36
TX04320,2023-11-05,Paris,location,Mercedes C Class,754.81,1
TX04321,2023-06-11,Lyon,vente,Audi A4,45680.9,
TX04322,2023-01-08,Paris,vente,Peugeot 208,87729.9,
TX04323,2024-01-08,Lyon,vente,Peugeot 208,23610.02,
TX04324,2023-09-19,Paris,location,Audi A4,395.98,21
TX04325,2023-02-03,Paris,vente,Tesla Model 3,89348.59,
TX04326,2023-05-11,Marseille,vente,Renault Clio,80898.36,
TX04327,2023-03-27,Paris,location,BMW X3,607.53,43
TX04328,2023-04-12,Marseille,vente,BMW X3,32574.96,
TX04329,2023-10-28,Lyon,location,BMW X3,657.67,27
TX04330,2023-02-25,Paris,location,Mercedes C Class,944.76,9
TX04331,2023-07-08,Paris,vente,Tesla Model 3,19678.07,
TX04332,2024-01-19,Paris,location,Renault Clio,388.37,39
TX04333,2023-08-04,Lyon,vente,Renault Clio,50802.56,
TX04334,2023-12-09,Paris,vente,Mercedes C Class,54752.41,
TX04335,2023-12-13,Marseille,location,Audi A4,1070.01,41
TX04336,2023-03-03,Paris,vente,Audi A4,54357.98,
TX04337,2024-01-18,Marseille,vente,Renault Clio,56096.2,
TX04338,2024-02-27,Marseille,location,Audi A4,1447.67,34
TX04339,2023-09-19,Marseille,vente,Tesla Model 3,24884.27,
TX04340,2023-07-20,Paris,vente,BMW X3,67259.97,
TX04341,2023-03-13,Paris,vente,Tesla Model 3,28024.01,
TX04342,2023-04-14,Lyon,vente,Audi A4,15950.86,
TX04343,2024-01-25,Lyon,vente,Tesla Model 3,29680.02,
TX04344,2023-06-29,Lyon,vente,BMW X3,47128.33,
TX04345,2023-12-13,Paris,location,Mercedes C Class,700.38,19
TX04346,2024-03-09,Marseille,vente,BMW X3,24569.61,
TX04347,2024-02-14,Lyon,vente,Audi A4,77852.59,
TX04348,2023-11-30,Paris,location,BMW X3,1247.28,44
TX04349,2023-11-04,Lyon,vente,Tesla Model 3,54270.84,
TX04350,2023-01-01,Paris,vente,BMW X3,17351.72,
TX04351,2024-01-22,Lyon,vente,BMW X3,70945.52,
TX04352,2024-01-05,Paris,location,BMW X3,447.88,16
TX04353,2023-05-25,Lyon,vente,Audi A4,25805.64,
TX04354,2023-08-12,Marseille,location,Mercedes C Class,1002.34,47
TX04355,2024-03-27,Paris,location,Audi A4,711.01,8
TX04356,2024-03-14,Marseille,location,Mercedes C Class,1425.19,36
TX04357,2024-01-20,Paris,vente,Renault Clio,25954.16,
TX04358,2023-03-17,Lyon,location,BMW X3,255.55,3
TX04359,2024-01-26,Lyon,vente,Peugeot 208,51347.1,
TX04360,2023-09-02,Paris,vente,Peugeot 208,57844.62,
TX04361,2023-03-18,Paris,location,Audi A4,280.5,47
TX04362,2023-03-29,Lyon,vente,Tesla Model 3,88559.85,
TX04363,2023-09-02,Paris,location,Audi A4,757.35,34
TX04364,2023-03-11,Lyon,vente,BMW X3,57108.55,
TX04365,2023-04-03,Paris,vente,Mercedes C Class,31428.42,
TX04366,2024-01-10,Marseille,location,Renault Clio,736.59,10
TX04367,2023-07-01,Lyon,vente,BMW X3,79814.13,
TX04368,2023-12-14,Paris,location,Mercedes C Class,1073.29,14
TX04369,2023-05-10,Paris,vente,Renault Clio,61326.75,
TX04370,2023-08-18,Lyon,location,BMW X3,537.84,34
TX04371,2023-06-02,Paris,vente,Mercedes C Class,68112.14,
TX04372,2023-02-26,Lyon,location,Audi A4,1077.42,45
TX04373,2023-12-15,Lyon,vente,BMW X3,75628.26,
TX04374,2023-05-26,Marseille,location,BMW X3,1467.74,8
TX04375,2023-08-23,Marseille,location,Audi A4,293.33,2
TX04376,2023-12-20,Lyon,vente,Tesla Model 3,69520.15,
TX04377,2023-03-10,Lyon,location,BMW X3,913.49,37
TX04378,2023-10-08,Lyon,vente,BMW X3,16104.66,
TX04379,2023-03-08,Paris,vente,Audi A4,64799.55,
TX04380,2023-04-03,Paris,vente,Peugeot 208,45629.3,
TX04381,2024-02-18,Lyon,location,Tesla Model 3,456.68,41
TX04382,2024-03-27,Paris,vente,Mercedes C Class,18259.62,
TX04383,2023-11-12,Marseille,vente,Peugeot 208,33304.08,
TX04384,2023-10-26,Lyon,location,Tesla Model 3,253.31,43
TX04385,2024-01-07,Marseille,location,Audi A4,1192.04,27
TX04386,2023-02-02,Paris,vente,Peugeot 208,64932.26,
TX04387,2024-04-23,Lyon,vente,Peugeot 208,20747.51,
TX04388,2024-02-18,Lyon,location,Tesla Model 3,964.55,9
TX04389,2023-07-17,Marseille,vente,Tesla Model 3,83681.42,
TX04390,2023-01-03,Marseille,location,Mercedes C Class,757.29,41
TX04391,2023-06-09,Paris,location,Renault Clio,1276.02,14
TX04392,2023-10-02,Paris,location,Tesla Model 3,897.19,17
TX04393,2023-11-08,Paris,location,Audi A4,1174.63,26
TX04394,2023-07-15,Paris,location,BMW X3,1175.37,46
TX04395,2023-11-02,Paris,location,Tesla Model 3,1185.02,19
TX04396,2023-05-27,Paris,vente,Audi A4,44746.06,
TX04397,2023-10-05,Lyon,location,BMW X3,481.92,8
TX04398,2023-01-27,Marseille,vente,BMW X3,66564.26,
TX04399,2023-12-13,Paris,location,Mercedes C Class,1113.96,44
TX04400,2023-02-02,Paris,vente,Renault Clio,47067.34,
TX04401,2023-11-05,Lyon,location,Renault Clio,1236.92,35
TX04402,2023-08-26,Lyon,vente,Peugeot 208,75077.92,
TX04403,2023-12-21,Paris,vente,Peugeot 208,78429.9,
TX04404,2024-02-22,Paris,vente,Audi A4,30108.21,
TX04405,2023-06-26,Paris,location,Peugeot 208,1208.96,20
TX04406,2023-09-13,Paris,location,Mercedes C Class,1291.34,5
TX04407,2023-07-15,Marseille,location,Peugeot 208,337.16,9
TX04408,2023-11-30,Paris,location,Renault Clio,1471.8,15
TX04409,2024-02-20,Lyon,location,Audi A4,742.56,40
TX04410,2023-02-11,Marseille,location,Peugeot 208,314.7,21
TX04411,2023-11-21,Marseille,location,Peugeot 208,1235.14,1
TX04412,2023-10-18,Lyon,location,BMW X3,896.03,15
TX04413,2023-02-12,Marseille,vente,BMW X3,25390.82,
TX04414,2023-01-05,Paris,vente,Audi A4,39585.63,
TX04415,2023-09-01,Paris,location,Tesla Model 3,1225.41,28
TX04416,2023-07-10,Marseille,vente,Renault Clio,41653.15,
TX04417,2024-03-04,Paris,location,BMW X3,470.04,25
TX04418,2024-02-06,Marseille,location,Tesla Model 3,422.56,29
TX04419,2023-03-15,Lyon,location,BMW X3,1331.56,7
TX04420,2024-01-25,Paris,location,Peugeot 208,1416.99,44
TX04421,2024-02-28,Marseille,location,Mercedes C Class,1255.17,14
TX04422,2023-06-27,Paris,location,BMW X3,401.23,47
TX04423,2023-07-16,Lyon,location,Audi A4,623.58,40
TX04424,2023-04-24,Lyon,location,Renault Clio,992.19,7
TX04425,2023-06-22,Lyon,vente,Audi A4,66385.65,
TX04426,2024-04-01,Lyon,location,Renault Clio,554.66,26
TX04427,2023-04-01,Marseille,vente,Tesla Model 3,48345.99,
TX04428,2023-04-23,Paris,location,Mercedes C Class,1311.74,42
TX04429,2023-07-25,Lyon,location,Mercedes C Class,260.71,24
TX04430,2023-01-20,Marseille,vente,Tesla Model 3,73062.77,
TX04431,2023-02-08,Marseille,vente,Mercedes C Class,77507.34,
TX04432,2023-07-05,Marseille,vente,Renault Clio,67399.59,
TX04433,2023-02-05,Marseille,vente,Audi A4,80574.28,
TX04434,2023-06-12,Marseille,location,Audi A4,981.45,14
TX04435,2023-12-09,Paris,vente,Peugeot 208,35279.4,
TX04436,2023-12-20,Marseille,vente,BMW X3,29174.48,
TX04437,2024-04-17,Paris,vente,Mercedes C Class,75717.24,
TX04438,2024-03-26,Lyon,location,BMW X3,466.91,23
TX04439,2023-07-22,Marseille,location,Renault Clio,1476.66,9
TX04440,2023-09-07,Marseille,vente,Renault Clio,81433.78,
TX04441,2023-01-14,Marseille,location,Tesla Model 3,446.08,1
TX04442,2023-07-02,Marseille,vente,Peugeot 208,62349.75,
TX04443,2023-03-18,Paris,vente,Renault Clio,59947.75,
TX04444,2023-10-08,Paris,location,Renault Clio,256.43,6
TX04445,2023-11-10,Paris,location,Peugeot 208,1261.76,9
TX04446,2023-05-25,Paris,vente,Audi A4,83939.47,
TX04447,2023-06-14,Lyon,location,Audi A4,613.64,3
TX04448,2023-05-23,Paris,location,Mercedes C Class,777.24,29
TX04449,2023-12-17,Paris,location,BMW X3,1117.18,18
TX04450,2024-02-13,Lyon,vente,BMW X3,16731.99,
TX04451,2023-07-06,Marseille,location,BMW X3,1487.4,1
TX04452,2024-01-24,Lyon,location,Peugeot 208,248.49,21
TX04453,2023-03-18,Marseille,vente,Peugeot 208,34577.21,
TX04454,2023-09-09,Paris,vente,Tesla Model 3,60529.85,
TX04455,2023-06-14,Marseille,location,BMW X3,1333.2,17
TX04456,2024-03-05,Lyon,vente,Mercedes C Class,19865.92,
TX04457,2023-07-02,Lyon,location,Tesla Model 3,592.29,36
TX04458,2023-02-14,Lyon,location,Tesla Model 3,507.61,15
TX04459,2023-07-22,Lyon,vente,Mercedes C Class,67987.71,
TX04460,2023-08-01,Paris,location,Tesla Model 3,622.54,32
TX04461,2023-09-03,Lyon,location,Peugeot 208,1182.22,12
TX04462,2023-04-29,Marseille,location,Peugeot 208,693.72,11
TX04463,2024-03-01,Paris,vente,Audi A4,28890.86,
TX04464,2024-01-07,Lyon,location,BMW X3,549.12,26
TX04465,2023-04-11,Lyon,vente,Audi A4,66273.65,
TX04466,2023-08-29,Paris,location,Mercedes C Class,825.2,10
TX04467,2024-02-18,Paris,vente,Audi A4,17843.34,
TX04468,2023-11-10,Paris,location,Peugeot 208,686.88,3
TX04469,2023-06-01,Paris,location,Peugeot 208,1074.11,16
TX04470,2023-07-13,Paris,location,Audi A4,745.03,13
TX04471,2023-06-18,Marseille,location,Renault Clio,831.28,43
TX04472,2023-07-28,Marseille,vente,Peugeot 208,85037.12,
TX04473,2023-11-07,Lyon,vente,Peugeot 208,21861.43,
TX04474,2023-02-09,Lyon,location,Mercedes C Class,553.35,23
TX04475,2024-04-02,Lyon,vente,Mercedes C Class,29983.42,
TX04476,2023-01-28,Lyon,vente,BMW X3,53219.2,
TX04477,2023-04-14,Paris,location,Peugeot 208,509.63,16
TX04478,2024-04-24,Paris,vente,Mercedes C Class,57147.7,
TX04479,2024-03-24,Paris,location,BMW X3,1342.99,2
TX04480,2024-03-15,Marseille,location,Peugeot 208,794.41,30
TX04481,2024-02-12,Lyon,location,Audi A4,803.8,37
TX04482,2023-10-03,Lyon,location,Audi A4,722.67,35
TX04483,2023-06-07,Marseille,location,Mercedes C Class,1308.47,42
TX04484,2024-02-13,Marseille,vente,BMW X3,44438.32,
TX04485,2023-01-12,Paris,location,BMW X3,1454.01,22
TX04486,2023-01-27,Paris,vente,Audi A4,47926.35,
TX04487,2024-04-14,Lyon,vente,Audi A4,75255.7,
TX04488,2023-04-26,Marseille,location,Mercedes C Class,382.04,12
TX04489,2023-03-24,Lyon,location,BMW X3,266.68,41
TX04490,2023-02-23,Paris,vente,Audi A4,65664.29,
TX04491,2023-05-27,Marseille,location,BMW X3,1394.45,15
TX04492,2023-06-16,Paris,vente,BMW X3,86471.2,
TX04493,2023-12-08,Marseille,location,Peugeot 208,282.75,41
TX04494,2023-08-04,Marseille,location,Renault Clio,300.56,48
TX04495,2023-04-25,Paris,location,Audi A4,583.27,44
TX04496,2023-10-22,Lyon,location,Renault Clio,1493.02,18
TX04497,2023-08-30,Lyon,vente,BMW X3,73001.41,
TX04498,2024-03-09,Marseille,vente,BMW X3,62050.28,
TX04499,2024-04-19,Paris,location,Mercedes C Class,751.65,9
TX04500,2023-06-15,Marseille,vente,Mercedes C Class,28107.11,
TX04501,2024-01-24,Paris,location,Peugeot 208,619.42,44
TX04502,2023-05-02,Lyon,vente,Peugeot 208,18219.3,
TX04503,2023-10-26,Lyon,vente,Peugeot 208,57093.46,
TX04504,2024-02-27,Paris,vente,Peugeot 208,89571.12,
TX04505,2023-07-18,Paris,vente,Tesla Model 3,37112.59,
TX04506,2023-10-07,Lyon,vente,Tesla Model 3,16749.26,
TX04507,2024-04-28,Paris,vente,Audi A4,37994.95,
TX04508,2023-05-17,Paris,location,Audi A4,256.22,8
TX04509,2023-12-30,Lyon,location,Audi A4,973.36,25
TX04510,2023-05-07,Paris,vente,Renault Clio,78162.66,
TX04511,2024-01-29,Marseille,location,Peugeot 208,710.61,43
TX04512,2023-06-03,Lyon,location,Peugeot 208,895.52,4
TX04513,2023-12-11,Marseille,location,Audi A4,573.7,8
TX04514,2023-10-19,Lyon,vente,Renault Clio,76396.45,
TX04515,2024-04-15,Lyon,vente,BMW X3,17631.28,
TX04516,2023-07-12,Lyon,location,BMW X3,1204.47,15
TX04517,2023-05-14,Paris,vente,Renault Clio,17477.29,
TX04518,2023-07-14,Paris,location,Tesla Model 3,1330.45,22
TX04519,2023-09-27,Lyon,location,Audi A4,825.11,38
TX04520,2024-04-11,Marseille,vente,Audi A4,78842.17,
TX04521,2023-09-28,Lyon,vente,Renault Clio,34887.07,
TX04522,2023-04-24,Marseille,vente,Peugeot 208,24679.45,
TX04523,2024-04-30,Paris,vente,Audi A4,53257.34,
TX04524,2024-04-14,Lyon,location,Mercedes C Class,670.4,2
TX04525,2023-01-09,Marseille,location,Peugeot 208,1348.25,15
TX04526,2023-12-24,Marseille,location,Renault Clio,381.3,32
TX04527,2023-01-16,Paris,vente,Tesla Model 3,69801.12,
TX04528,2023-03-18,Lyon,location,Audi A4,572.09,15
TX04529,2023-05-15,Marseille,vente,BMW X3,54905.81,
TX04530,2023-12-20,Lyon,location,BMW X3,615.72,32
TX04531,2023-07-26,Marseille,vente,Tesla Model 3,69229.65,
TX04532,2024-04-25,Lyon,vente,Renault Clio,31483.74,
TX04533,2023-02-18,Marseille,vente,Tesla Model 3,18294.17,
TX04534,2024-04-28,Marseille,vente,Mercedes C Class,86449.81,
TX04535,2023-02-07,Lyon,location,Tesla Model 3,1332.64,32
TX04536,2023-06-18,Paris,vente,Renault Clio,17280.83,
TX04537,2024-01-18,Paris,location,Mercedes C Class,392.56,17
TX04538,2024-01-10,Paris,vente,Tesla Model 3,27748.31,
TX04539,2023-04-09,Lyon,vente,Tesla Model 3,89572.11,
TX04540,2023-05-16,Lyon,vente,Mercedes C Class,64269.19,
TX04541,2024-04-01,Lyon,vente,Audi A4,86534.06,
TX04542,2023-01-24,Paris,vente,Audi A4,35490.95,
TX04543,2024-04-03,Lyon,location,Renault Clio,988.71,19
TX04544,2024-04-12,Paris,location,Mercedes C Class,1066.57,24
TX04545,2023-12-30,Marseille,vente,Peugeot 208,66690.31,
TX04546,2023-06-29,Paris,location,Mercedes C Class,430.87,46
TX04547,2023-12-02,Marseille,location,Peugeot 208,581.05,32
TX04548,2023-06-10,Marseille,location,Audi A4,291.59,2
TX04549,2023-01-09,Lyon,location,Renault Clio,643.58,20
TX04550,2023-02-11,Paris,vente,Tesla Model 3,30810.26,
TX04551,2023-09-20,Lyon,vente,Peugeot 208,35189.38,
TX04552,2023-02-18,Lyon,vente,Mercedes C Class,55528.49,
TX04553,2023-02-11,Lyon,vente,Peugeot 208,60851.37,
TX04554,2023-08-03,Lyon,location,BMW X3,1054.49,46
TX04555,2023-10-29,Lyon,vente,BMW X3,28114.5,
TX04556,2023-10-24,Marseille,location,BMW X3,1118.75,26
TX04557,2023-05-31,Marseille,location,Audi A4,1485.82,17
TX04558,2023-03-23,Marseille,location,Peugeot 208,1498.11,22
TX04559,2023-11-21,Marseille,location,Tesla Model 3,676.08,11
TX04560,2023-06-20,Marseille,vente,BMW X3,83005.5,
TX04561,2023-10-10,Marseille,location,BMW X3,846.13,36
TX04562,2024-01-18,Lyon,location,Mercedes C Class,1476.5,40
TX04563,2023-06-28,Paris,vente,Peugeot 208,83582.95,
TX04564,2024-04-12,Paris,location,Renault Clio,215.01,29
TX04565,2024-03-26,Marseille,location,Audi A4,928.39,25
TX04566,2023-07-20,Marseille,location,Renault Clio,304.94,24
TX04567,2023-04-09,Lyon,location,Audi A4,940.05,45
TX04568,2023-10-10,Lyon,location,Audi A4,1151.61,28
TX04569,2024-02-13,Marseille,location,Audi A4,949.94,12
TX04570,2023-09-10,Lyon,location,Peugeot 208,455.61,42
TX04571,2024-01-22,Marseille,vente,Peugeot 208,69589.56,
TX04572,2023-07-11,Paris,vente,Renault Clio,23528.32,
TX04573,2023-05-02,Lyon,location,Tesla Model 3,1295.76,45
TX04574,2023-05-19,Paris,vente,Tesla Model 3,25090.13,
TX04575,2023-11-14,Marseille,location,Audi A4,767.55,16
TX04576,2023-11-11,Lyon,location,Tesla Model 3,686.51,25
TX04577,2023-11-19,Paris,location,BMW X3,558.51,4
TX04578,2023-11-05,Paris,location,Tesla Model 3,200.73,31
TX04579,2023-12-02,Lyon,location,BMW X3,671.93,3
TX04580,2023-10-15,Lyon,location,Peugeot 208,1415.37,43
TX04581,2023-09-08,Paris,vente,Audi A4,60633.11,
TX04582,2023-07-19,Marseille,location,Peugeot 208,333.9,7
TX04583,2023-02-17,Marseille,location,Peugeot 208,1308.51,31
TX04584,2024-03-17,Paris,vente,Peugeot 208,72231.72,
TX04585,2023-01-04,Lyon,vente,Tesla Model 3,34315.59,
TX04586,2023-03-19,Paris,vente,Renault Clio,33888.7,
TX04587,2023-09-16,Marseille,location,BMW X3,460.23,33
TX04588,2023-07-10,Paris,location,Peugeot 208,1280.86,45
TX04589,2023-10-15,Paris,vente,Renault Clio,62333.54,
TX04590,2023-03-13,Marseille,vente,Audi A4,80435.87,
TX04591,2024-01-14,Marseille,vente,Mercedes C Class,17150.8,
TX04592,2024-01-06,Lyon,vente,Renault Clio,83899.37,
TX04593,2023-03-02,Marseille,location,BMW X3,699.84,3
TX04594,2023-03-14,Lyon,location,Renault Clio,636.9,24
TX04595,2024-01-31,Paris,vente,Renault Clio,38364.5,
TX04596,2023-04-07,Lyon,vente,Renault Clio,27891.49,
TX04597,2024-02-16,Lyon,vente,Renault Clio,15347.36,
TX04598,2023-04-01,Marseille,location,Peugeot 208,1168.56,34
TX04599,2023-03-19,Paris,vente,Audi A4,79604.96,
TX04600,2023-07-03,Paris,location,BMW X3,817.73,20
TX04601,2023-05-10,Paris,location,Renault Clio,917.37,24
TX04602,2023-05-11,Marseille,vente,BMW X3,49763.28,
TX04603,2023-03-30,Lyon,vente,Mercedes C Class,71765.86,
TX04604,2023-03-30,Paris,vente,BMW X3,38914.04,
TX04605,2023-02-02,Marseille,location,Renault Clio,388.72,15
TX04606,2024-02-23,Lyon,location,Mercedes C Class,480.29,28
TX04607,2023-04-08,Paris,vente,Mercedes C Class,60051.22,
TX04608,2023-01-06,Lyon,location,Peugeot 208,1091.83,21
TX04609,2023-10-31,Paris,vente,Peugeot 208,18442.53,
TX04610,2024-03-29,Marseille,location,Mercedes C Class,525.25,31
TX04611,2023-05-14,Lyon,location,Audi A4,241.56,31
TX04612,2024-03-05,Lyon,vente,Peugeot 208,40148.63,
TX04613,2024-02-25,Paris,location,Tesla Model 3,606.92,28
TX04614,2023-12-05,Marseille,location,Audi A4,979.48,46
TX04615,2024-02-24,Paris,location,BMW X3,1229.49,45
TX04616,2023-03-16,Paris,vente,Mercedes C Class,42577.59,
TX04617,2023-04-07,Lyon,vente,Tesla Model 3,78554.58,
TX04618,2024-04-18,Marseille,vente,Peugeot 208,86118.85,
TX04619,2023-04-12,Lyon,vente,Tesla Model 3,36718.98,
TX04620,2023-09-15,Lyon,vente,Mercedes C Class,60286.19,
TX04621,2023-03-14,Marseille,vente,Tesla Model 3,58714.27,
TX04622,2023-11-19,Marseille,vente,BMW X3,84636.06,
TX04623,2023-09-01,Lyon,location,BMW X3,1340.97,29
TX04624,2023-04-07,Lyon,vente,Renault Clio,49434.89,
TX04625,2023-10-24,Marseille,location,Mercedes C Class,646.05,4
TX04626,2023-06-11,Marseille,location,Audi A4,606.53,16
TX04627,2024-01-18,Paris,vente,Tesla Model 3,18002.72,
TX04628,2023-12-09,Paris,vente,Audi A4,39613.79,
TX04629,2023-05-23,Marseille,location,BMW X3,1494.18,11
TX04630,2023-10-07,Paris,vente,Audi A4,22522.19,
TX04631,2023-10-28,Lyon,vente,BMW X3,27816.17,
TX04632,2023-07-14,Marseille,vente,Audi A4,33964.2,
TX04633,2023-06-22,Paris,location,Peugeot 208,453.71,45
TX04634,2023-10-24,Paris,location,Audi A4,327.52,15
TX04635,2024-03-10,Paris,location,Peugeot 208,765.05,8
TX04636,2023-12-03,Paris,vente,BMW X3,30502.78,
TX04637,2023-08-30,Marseille,vente,Audi A4,57480.92,
TX04638,2023-12-16,Paris,vente,Tesla Model 3,58047.21,
TX04639,2024-01-23,Lyon,vente,Peugeot 208,23486.93,
TX04640,2023-06-23,Paris,location,BMW X3,883.27,26
TX04641,2023-05-17,Paris,vente,Mercedes C Class,76380.71,
TX04642,2024-04-11,Lyon,location,Audi A4,1421.11,4
TX04643,2023-07-26,Paris,vente,Mercedes C Class,46354.23,
TX04644,2023-07-10,Lyon,vente,Audi A4,57260.21,
TX04645,2024-02-01,Paris,vente,BMW X3,82570.3,
TX04646,2024-02-10,Paris,vente,BMW X3,47697.59,
TX04647,2023-05-06,Lyon,location,Audi A4,513.36,33
TX04648,2023-04-11,Paris,location,Renault Clio,451.09,36
TX04649,2023-12-27,Paris,location,Tesla Model 3,615.09,12
TX04650,2023-01-30,Lyon,vente,Renault Clio,72500.51,
TX04651,2023-02-01,Lyon,vente,Renault Clio,82629.56,
TX04652,2024-02-27,Paris,location,Peugeot 208,542.93,32
TX04653,2023-08-25,Marseille,vente,Tesla Model 3,50312.67,
TX04654,2023-11-18,Lyon,vente,Tesla Model 3,72522.35,
TX04655,2023-03-21,Paris,location,BMW X3,215.82,24
TX04656,2023-02-06,Paris,vente,Audi A4,49360.2,
TX04657,2023-01-01,Paris,location,Audi A4,1140.11,34
TX04658,2023-08-05,Paris,location,Mercedes C Class,1257.69,19
TX04659,2023-10-02,Marseille,vente,Tesla Model 3,52821.13,
TX04660,2023-04-14,Paris,location,Tesla Model 3,864.5,16
TX04661,2023-09-13,Paris,vente,Peugeot 208,84576.98,
TX04662,2024-03-29,Lyon,vente,BMW X3,31896.37,
TX04663,2023-12-08,Marseille,location,Mercedes C Class,354.28,40
TX04664,2023-02-08,Marseille,location,Audi A4,378.9,20
TX04665,2023-09-05,Marseille,vente,Audi A4,57947.32,
TX04666,2024-04-22,Lyon,location,Mercedes C Class,737.63,30
TX04667,2024-03-18,Lyon,vente,Renault Clio,27132.5,
TX04668,2023-12-18,Marseille,location,Audi A4,774.36,42
TX04669,2023-08-19,Paris,vente,BMW X3,48235.77,
TX04670,2024-02-25,Paris,location,Peugeot 208,883.33,18
TX04671,2023-08-22,Marseille,vente,Renault Clio,83980.79,
TX04672,2023-02-17,Marseille,location,BMW X3,465.33,34
TX04673,2023-02-03,Paris,location,Audi A4,1283.33,5
TX04674,2023-10-27,Lyon,vente,BMW X3,86946.78,
TX04675,2024-04-06,Marseille,location,Tesla Model 3,750.18,28
TX04676,2023-06-08,Lyon,location,Renault Clio,883.99,40
TX04677,2023-08-19,Paris,location,Audi A4,421.89,36
TX04678,2023-10-02,Paris,vente,BMW X3,57584.25,
TX04679,2023-12-31,Marseille,vente,Peugeot 208,63072.44,
TX04680,2023-09-05,Lyon,location,Mercedes C Class,942.79,35
TX04681,2024-03-15,Paris,vente,BMW X3,22412.96,
TX04682,2024-03-17,Paris,vente,BMW X3,45443.19,
TX04683,2024-04-29,Paris,location,Peugeot 208,239.3,44
TX04684,2023-01-04,Lyon,vente,Peugeot 208,59540.81,
TX04685,2024-03-10,Marseille,location,Tesla Model 3,987.81,4
TX04686,2023-07-20,Lyon,vente,BMW X3,89132.92,
TX04687,2023-10-03,Marseille,vente,BMW X3,23309.3,
TX04688,2023-01-01,Lyon,vente,Audi A4,54189.65,
TX04689,2023-01-31,Lyon,vente,Mercedes C Class,24748.84,
TX04690,2023-04-05,Lyon,vente,Audi A4,33577.68,
TX04691,2023-12-25,Lyon,vente,Peugeot 208,39390.6,
TX04692,2023-04-06,Paris,location,Audi A4,1218.61,35
TX04693,2024-04-03,Lyon,location,Audi A4,501.64,2
TX04694,2024-02-14,Paris,location,Tesla Model 3,498.52,15
TX04695,2023-07-18,Lyon,location,BMW X3,1114.51,28
TX04696,2023-09-14,Lyon,location,Tesla Model 3,1028.95,45
TX04697,2023-09-25,Lyon,vente,Audi A4,67974.21,
TX04698,2023-10-05,Lyon,location,Mercedes C Class,1184.78,44
TX04699,2024-02-03,Marseille,location,Peugeot 208,825.63,32
TX04700,2023-11-16,Paris,location,BMW X3,388.33,27
TX04701,2024-03-01,Lyon,vente,Peugeot 208,86146.19,
TX04702,2023-09-28,Paris,vente,Mercedes C Class,42506.17,
TX04703,2023-02-10,Marseille,location,Audi A4,1133.28,37
TX04704,2023-12-09,Lyon,vente,Mercedes C Class,63490.88,
TX04705,2023-06-25,Marseille,vente,Tesla Model 3,53101.64,
TX04706,2023-07-01,Lyon,vente,Mercedes C Class,16138.22,
TX04707,2024-02-22,Lyon,vente,Renault Clio,58118.15,
TX04708,2023-09-04,Marseille,location,Renault Clio,1089.0,30
TX04709,2023-03-21,Lyon,location,Audi A4,1153.33,48
TX04710,2023-02-24,Paris,vente,Tesla Model 3,54402.56,
TX04711,2023-02-11,Lyon,vente,BMW X3,25395.43,
TX04712,2023-03-11,Marseille,location,Mercedes C Class,774.33,22
TX04713,2023-07-08,Paris,location,Tesla Model 3,1340.95,14
